EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-08-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DE BILT, NETHERLANDS (STAID: 162)
Blended and updated with sources:520 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   162,   520,20080527,  120,    0
   162,   520,20080528,  122,    0
   162,   520,20080529,  119,    0
   162,   520,20080530,  121,    0
   162,   520,20080531,  119,    0
   162,   520,20080601,  126,    0
   162,   520,20080602,  145,    0
   162,   520,20080603,  135,    0
   162,   520,20080604,  119,    0
   162,   520,20080605,  135,    0
   162,   520,20080606,  135,    0
   162,   520,20080607,  126,    0
   162,   520,20080608,  138,    0
   162,   520,20080609,  115,    0
   162,   520,20080610,  106,    0
   162,   520,20080611,   98,    0
   162,   520,20080612,   88,    0
   162,   520,20080613,   79,    0
   162,   520,20080614,   76,    0
   162,   520,20080615,   54,    0
   162,   520,20080616,   42,    0
   162,   520,20080617,   40,    0
   162,   520,20080618,   81,    0
   162,   520,20080619,  129,    0
   162,   520,20080620,  112,    0
   162,   520,20080621,  128,    0
   162,   520,20080622,  139,    0
   162,   520,20080623,   77,    0
   162,   520,20080624,   57,    0
   162,   520,20080625,  130,    0
   162,   520,20080626,  115,    0
   162,   520,20080627,  124,    0
   162,   520,20080628,  149,    0
   162,   520,20080629,  134,    0
   162,   520,20080630,  105,    0
   162,   520,20080701,   87,    0
   162,   520,20080702,  139,    0
   162,   520,20080703,  156,    0
   162,   520,20080704,   97,    0
   162,   520,20080705,   86,    0
   162,   520,20080706,  141,    0
   162,   520,20080707,  138,    0
   162,   520,20080708,  114,    0
   162,   520,20080709,  106,    0
   162,   520,20080710,  143,    0
   162,   520,20080711,  136,    0
   162,   520,20080712,  116,    0
   162,   520,20080713,  103,    0
   162,   520,20080714,   77,    0
   162,   520,20080715,  143,    0
   162,   520,20080716,  146,    0
   162,   520,20080717,  136,    0
   162,   520,20080718,  138,    0
   162,   520,20080719,  130,    0
   162,   520,20080720,  113,    0
   162,   520,20080721,  116,    0
   162,   520,20080722,  125,    0
   162,   520,20080723,  135,    0
   162,   520,20080724,  134,    0
   162,   520,20080725,  154,    0
   162,   520,20080726,  173,    0
   162,   520,20080727,  170,    0
   162,   520,20080728,  201,    0
   162,   520,20080729,  149,    0
   162,   520,20080730,  145,    0
   162,   520,20080731,  171,    0
   162,   520,20080801,  155,    0
   162,   520,20080802,  131,    0
   162,   520,20080803,  159,    0
   162,   520,20080804,  153,    0
   162,   520,20080805,  149,    0
   162,   520,20080806,  175,    0
   162,   520,20080807,  165,    0
   162,   520,20080808,  121,    0
   162,   520,20080809,  118,    0
   162,   520,20080810,  153,    0
   162,   520,20080811,  134,    0
   162,   520,20080812,  129,    0
   162,   520,20080813,  134,    0
   162,   520,20080814,   95,    0
   162,   520,20080815,   83,    0
   162,   520,20080816,   68,    0
   162,   520,20080817,  132,    0
   162,   520,20080818,  135,    0
   162,   520,20080819,  148,    0
   162,   520,20080820,  142,    0
   162,   520,20080821,  141,    0
   162,   520,20080822,   90,    0
   162,   520,20080823,  107,    0
   162,   520,20080824,   89,    0
   162,   520,20080825,  144,    0
   162,   520,20080826,  165,    0
   162,   520,20080827,  156,    0
   162,   520,20080828,  164,    0
   162,   520,20080829,  118,    0
   162,   520,20080830,  118,    0
   162,   520,20080831,  134,    0
   162,   520,20080901,  131,    0
   162,   520,20080902,  114,    0
   162,   520,20080903,  111,    0
   162,   520,20080904,  119,    0
   162,   520,20080905,  127,    0
   162,   520,20080906,  146,    0
   162,   520,20080907,  137,    0
   162,   520,20080908,  110,    0
   162,   520,20080909,  100,    0
   162,   520,20080910,  147,    0
   162,   520,20080911,  147,    0
   162,   520,20080912,  139,    0
   162,   520,20080913,   87,    0
   162,   520,20080914,   64,    0
   162,   520,20080915,   83,    0
   162,   520,20080916,   75,    0
   162,   520,20080917,   68,    0
   162,   520,20080918,   37,    0
   162,   520,20080919,   39,    0
   162,   520,20080920,   32,    0
   162,   520,20080921,   57,    0
   162,   520,20080922,  100,    0
   162,   520,20080923,  121,    0
   162,   520,20080924,   94,    0
   162,   520,20080925,   77,    0
   162,   520,20080926,   56,    0
   162,   520,20080927,   32,    0
   162,   520,20080928,   37,    0
   162,   520,20080929,   90,    0
   162,   520,20080930,  107,    0
   162,   520,20081001,   92,    0
   162,   520,20081002,   69,    0
   162,   520,20081003,   40,    0
   162,   520,20081004,   36,    0
   162,   520,20081005,   93,    0
   162,   520,20081006,   90,    0
   162,   520,20081007,  108,    0
   162,   520,20081008,   53,    0
   162,   520,20081009,   35,    0
   162,   520,20081010,   47,    0
   162,   520,20081011,   97,    0
   162,   520,20081012,  120,    0
   162,   520,20081013,  102,    0
   162,   520,20081014,  135,    0
   162,   520,20081015,  116,    0
   162,   520,20081016,   78,    0
   162,   520,20081017,   37,    0
   162,   520,20081018,   42,    0
   162,   520,20081019,   92,    0
   162,   520,20081020,   83,    0
   162,   520,20081021,   50,    0
   162,   520,20081022,   38,    0
   162,   520,20081023,   43,    0
   162,   520,20081024,   33,    0
   162,   520,20081025,   21,    0
   162,   520,20081026,  104,    0
   162,   520,20081027,   44,    0
   162,   520,20081028,   -8,    0
   162,   520,20081029,  -19,    0
   162,   520,20081030,  -19,    0
   162,   520,20081031,   15,    0
   162,   520,20081101,   51,    0
   162,   520,20081102,   34,    0
   162,   520,20081103,   53,    0
   162,   520,20081104,   46,    0
   162,   520,20081105,   75,    0
   162,   520,20081106,   82,    0
   162,   520,20081107,   51,    0
   162,   520,20081108,   53,    0
   162,   520,20081109,   88,    0
   162,   520,20081110,  104,    0
   162,   520,20081111,   71,    0
   162,   520,20081112,   61,    0
   162,   520,20081113,   47,    0
   162,   520,20081114,   83,    0
   162,   520,20081115,  102,    0
   162,   520,20081116,   23,    0
   162,   520,20081117,   15,    0
   162,   520,20081118,   52,    0
   162,   520,20081119,   72,    0
   162,   520,20081120,   68,    0
   162,   520,20081121,    8,    0
   162,   520,20081122,    4,    0
   162,   520,20081123,   -2,    0
   162,   520,20081124,  -17,    0
   162,   520,20081125,  -19,    0
   162,   520,20081126,  -23,    0
   162,   520,20081127,   50,    0
   162,   520,20081128,   32,    0
   162,   520,20081129,  -19,    0
   162,   520,20081130,  -22,    0
   162,   520,20081201,   18,    0
   162,   520,20081202,    9,    0
   162,   520,20081203,   -7,    0
   162,   520,20081204,    4,    0
   162,   520,20081205,   23,    0
   162,   520,20081206,   28,    0
   162,   520,20081207,    1,    0
   162,   520,20081208,    0,    0
   162,   520,20081209,   -3,    0
   162,   520,20081210,  -18,    0
   162,   520,20081211,   17,    0
   162,   520,20081212,   -8,    0
   162,   520,20081213,  -24,    0
   162,   520,20081214,    0,    0
   162,   520,20081215,  -15,    0
   162,   520,20081216,  -15,    0
   162,   520,20081217,   -8,    0
   162,   520,20081218,  -16,    0
   162,   520,20081219,   46,    0
   162,   520,20081220,   62,    0
   162,   520,20081221,   65,    0
   162,   520,20081222,   10,    0
   162,   520,20081223,   19,    0
   162,   520,20081224,   37,    0
   162,   520,20081225,    4,    0
   162,   520,20081226,  -30,    0
   162,   520,20081227,  -44,    0
   162,   520,20081228,  -51,    0
   162,   520,20081229,  -58,    0
   162,   520,20081230,  -79,    0
   162,   520,20081231,  -87,    0
   162,   520,20090101,  -28,    0
   162,   520,20090102,  -72,    0
   162,   520,20090103,  -89,    0
   162,   520,20090104,   13,    0
   162,   520,20090105,  -46,    0
   162,   520,20090106,  -96,    0
   162,   520,20090107,  -67,    0
   162,   520,20090108,  -73,    0
   162,   520,20090109, -103,    0
   162,   520,20090110, -105,    0
   162,   520,20090111,  -60,    0
   162,   520,20090112,   14,    0
   162,   520,20090113,   39,    0
   162,   520,20090114,   25,    0
   162,   520,20090115,   10,    0
   162,   520,20090116,    1,    0
   162,   520,20090117,   28,    0
   162,   520,20090118,   21,    0
   162,   520,20090119,   21,    0
   162,   520,20090120,   18,    0
   162,   520,20090121,   12,    0
   162,   520,20090122,   16,    0
   162,   520,20090123,   37,    0
   162,   520,20090124,    9,    0
   162,   520,20090125,   -2,    0
   162,   520,20090126,  -23,    0
   162,   520,20090127,  -41,    0
   162,   520,20090128,  -47,    0
   162,   520,20090129,  -39,    0
   162,   520,20090130,  -44,    0
   162,   520,20090131,  -26,    0
   162,   520,20090201,  -25,    0
   162,   520,20090202,  -19,    0
   162,   520,20090203,    3,    0
   162,   520,20090204,    0,    0
   162,   520,20090205,   -5,    0
   162,   520,20090206,   10,    0
   162,   520,20090207,   11,    0
   162,   520,20090208,   -7,    0
   162,   520,20090209,   -3,    0
   162,   520,20090210,   12,    0
   162,   520,20090211,  -10,    0
   162,   520,20090212,   -9,    0
   162,   520,20090213,    4,    0
   162,   520,20090214,  -42,    0
   162,   520,20090215,  -45,    0
   162,   520,20090216,   47,    0
   162,   520,20090217,   -9,    0
   162,   520,20090218,  -33,    0
   162,   520,20090219,  -20,    0
   162,   520,20090220,   40,    0
   162,   520,20090221,   31,    0
   162,   520,20090222,   54,    0
   162,   520,20090223,   39,    0
   162,   520,20090224,   18,    0
   162,   520,20090225,   25,    0
   162,   520,20090226,   55,    0
   162,   520,20090227,   62,    0
   162,   520,20090228,   20,    0
   162,   520,20090301,   -7,    0
   162,   520,20090302,   20,    0
   162,   520,20090303,   18,    0
   162,   520,20090304,   44,    0
   162,   520,20090305,    3,    0
   162,   520,20090306,   21,    0
   162,   520,20090307,  -32,    0
   162,   520,20090308,   28,    0
   162,   520,20090309,   29,    0
   162,   520,20090310,   45,    0
   162,   520,20090311,   30,    0
   162,   520,20090312,   63,    0
   162,   520,20090313,   42,    0
   162,   520,20090314,   72,    0
   162,   520,20090315,   61,    0
   162,   520,20090316,   64,    0
   162,   520,20090317,   -1,    0
   162,   520,20090318,  -16,    0
   162,   520,20090319,   33,    0
   162,   520,20090320,  -11,    0
   162,   520,20090321,  -31,    0
   162,   520,20090322,   49,    0
   162,   520,20090323,   40,    0
   162,   520,20090324,   27,    0
   162,   520,20090325,   37,    0
   162,   520,20090326,   49,    0
   162,   520,20090327,   49,    0
   162,   520,20090328,   45,    0
   162,   520,20090329,   12,    0
   162,   520,20090330,   -4,    0
   162,   520,20090331,  -17,    0
   162,   520,20090401,   41,    0
   162,   520,20090402,   59,    0
   162,   520,20090403,   42,    0
   162,   520,20090404,   64,    0
   162,   520,20090405,   63,    0
   162,   520,20090406,   40,    0
   162,   520,20090407,   74,    0
   162,   520,20090408,   33,    0
   162,   520,20090409,   29,    0
   162,   520,20090410,  114,    0
   162,   520,20090411,  116,    0
   162,   520,20090412,   86,    0
   162,   520,20090413,   69,    0
   162,   520,20090414,   65,    0
   162,   520,20090415,   91,    0
   162,   520,20090416,   98,    0
   162,   520,20090417,   86,    0
   162,   520,20090418,   51,    0
   162,   520,20090419,   59,    0
   162,   520,20090420,   39,    0
   162,   520,20090421,   56,    0
   162,   520,20090422,   53,    0
   162,   520,20090423,   45,    0
   162,   520,20090424,   39,    0
   162,   520,20090425,   77,    0
   162,   520,20090426,  101,    0
   162,   520,20090427,   83,    0
   162,   520,20090428,   32,    0
   162,   520,20090429,   24,    0
   162,   520,20090430,   28,    0
   162,   520,20090501,   73,    0
   162,   520,20090502,   57,    0
   162,   520,20090503,   46,    0
   162,   520,20090504,   24,    0
   162,   520,20090505,   90,    0
   162,   520,20090506,  106,    0
   162,   520,20090507,   85,    0
   162,   520,20090508,   79,    0
   162,   520,20090509,   53,    0
   162,   520,20090510,   52,    0
   162,   520,20090511,   62,    0
   162,   520,20090512,   50,    0
   162,   520,20090513,  107,    0
   162,   520,20090514,  128,    0
   162,   520,20090515,   89,    0
   162,   520,20090516,   73,    0
   162,   520,20090517,  100,    0
   162,   520,20090518,   94,    0
   162,   520,20090519,   73,    0
   162,   520,20090520,   66,    0
   162,   520,20090521,   71,    0
   162,   520,20090522,   60,    0
   162,   520,20090523,  109,    0
   162,   520,20090524,   92,    0
   162,   520,20090525,   91,    0
   162,   520,20090526,   96,    0
   162,   520,20090527,   80,    0
   162,   520,20090528,  102,    0
   162,   520,20090529,   69,    0
   162,   520,20090530,   83,    0
   162,   520,20090531,  124,    0
   162,   520,20090601,  126,    0
   162,   520,20090602,  117,    0
   162,   520,20090603,  102,    0
   162,   520,20090604,   72,    0
   162,   520,20090605,   50,    0
   162,   520,20090606,   53,    0
   162,   520,20090607,   70,    0
   162,   520,20090608,   80,    0
   162,   520,20090609,  121,    0
   162,   520,20090610,  118,    0
   162,   520,20090611,   97,    0
   162,   520,20090612,   64,    0
   162,   520,20090613,   45,    0
   162,   520,20090614,  133,    0
   162,   520,20090615,  109,    0
   162,   520,20090616,   88,    0
   162,   520,20090617,   73,    0
   162,   520,20090618,  147,    0
   162,   520,20090619,  125,    0
   162,   520,20090620,  109,    0
   162,   520,20090621,   80,    0
   162,   520,20090622,   79,    0
   162,   520,20090623,   75,    0
   162,   520,20090624,  109,    0
   162,   520,20090625,  133,    0
   162,   520,20090626,  137,    0
   162,   520,20090627,  161,    0
   162,   520,20090628,  170,    0
   162,   520,20090629,  159,    0
   162,   520,20090630,  163,    0
   162,   520,20090701,  158,    0
   162,   520,20090702,  166,    0
   162,   520,20090703,  177,    0
   162,   520,20090704,  138,    0
   162,   520,20090705,  123,    0
   162,   520,20090706,  149,    0
   162,   520,20090707,  133,    0
   162,   520,20090708,  133,    0
   162,   520,20090709,  126,    0
   162,   520,20090710,  122,    0
   162,   520,20090711,  111,    0
   162,   520,20090712,  146,    0
   162,   520,20090713,  130,    0
   162,   520,20090714,  120,    0
   162,   520,20090715,  146,    0
   162,   520,20090716,  133,    0
   162,   520,20090717,  158,    0
   162,   520,20090718,  143,    0
   162,   520,20090719,  135,    0
   162,   520,20090720,  131,    0
   162,   520,20090721,  112,    0
   162,   520,20090722,  155,    0
   162,   520,20090723,  150,    0
   162,   520,20090724,  139,    0
   162,   520,20090725,  114,    0
   162,   520,20090726,  103,    0
   162,   520,20090727,  139,    0
   162,   520,20090728,  138,    0
   162,   520,20090729,  139,    0
   162,   520,20090730,  101,    0
   162,   520,20090731,   91,    0
   162,   520,20090801,  104,    0
   162,   520,20090802,   96,    0
   162,   520,20090803,   90,    0
   162,   520,20090804,   91,    0
   162,   520,20090805,  121,    0
   162,   520,20090806,  150,    0
   162,   520,20090807,  155,    0
   162,   520,20090808,  138,    0
   162,   520,20090809,  111,    0
   162,   520,20090810,  106,    0
   162,   520,20090811,  151,    0
   162,   520,20090812,  144,    0
   162,   520,20090813,  110,    0
   162,   520,20090814,   88,    0
   162,   520,20090815,  153,    0
   162,   520,20090816,  130,    0
   162,   520,20090817,  130,    0
   162,   520,20090818,  129,    0
   162,   520,20090819,  133,    0
   162,   520,20090820,  163,    0
   162,   520,20090821,  136,    0
   162,   520,20090822,  101,    0
   162,   520,20090823,   87,    0
   162,   520,20090824,  151,    0
   162,   520,20090825,  107,    0
   162,   520,20090826,  103,    0
   162,   520,20090827,  151,    0
   162,   520,20090828,  105,    0
   162,   520,20090829,  113,    0
   162,   520,20090830,  126,    0
   162,   520,20090831,  120,    0
   162,   520,20090901,  149,    0
   162,   520,20090902,  135,    0
   162,   520,20090903,  131,    0
   162,   520,20090904,  121,    0
   162,   520,20090905,  131,    0
   162,   520,20090906,  105,    0
   162,   520,20090907,  106,    0
   162,   520,20090908,  111,    0
   162,   520,20090909,  141,    0
   162,   520,20090910,  102,    0
   162,   520,20090911,   71,    0
   162,   520,20090912,   84,    0
   162,   520,20090913,   88,    0
   162,   520,20090914,  121,    0
   162,   520,20090915,  135,    0
   162,   520,20090916,  120,    0
   162,   520,20090917,   86,    0
   162,   520,20090918,   62,    0
   162,   520,20090919,  102,    0
   162,   520,20090920,   88,    0
   162,   520,20090921,   85,    0
   162,   520,20090922,   90,    0
   162,   520,20090923,  140,    0
   162,   520,20090924,   66,    0
   162,   520,20090925,   49,    0
   162,   520,20090926,   42,    0
   162,   520,20090927,   56,    0
   162,   520,20090928,   72,    0
   162,   520,20090929,  141,    0
   162,   520,20090930,  134,    0
   162,   520,20091001,   81,    0
   162,   520,20091002,   92,    0
   162,   520,20091003,  112,    0
   162,   520,20091004,   51,    0
   162,   520,20091005,   68,    0
   162,   520,20091006,  120,    0
   162,   520,20091007,  116,    0
   162,   520,20091008,   45,    0
   162,   520,20091009,   25,    0
   162,   520,20091010,  100,    0
   162,   520,20091011,   98,    0
   162,   520,20091012,   60,    0
   162,   520,20091013,   17,    0
   162,   520,20091014,  -10,    0
   162,   520,20091015,  -15,    0
   162,   520,20091016,   82,    0
   162,   520,20091017,   22,    0
   162,   520,20091018,    5,    0
   162,   520,20091019,   61,    0
   162,   520,20091020,   41,    0
   162,   520,20091021,   71,    0
   162,   520,20091022,   67,    0
   162,   520,20091023,   49,    0
   162,   520,20091024,   72,    0
   162,   520,20091025,  106,    0
   162,   520,20091026,  111,    0
   162,   520,20091027,  102,    0
   162,   520,20091028,   86,    0
   162,   520,20091029,  108,    0
   162,   520,20091030,   81,    0
   162,   520,20091031,   81,    0
   162,   520,20091101,  117,    0
   162,   520,20091102,   50,    0
   162,   520,20091103,   32,    0
   162,   520,20091104,   62,    0
   162,   520,20091105,   66,    0
   162,   520,20091106,   67,    0
   162,   520,20091107,   22,    0
   162,   520,20091108,    9,    0
   162,   520,20091109,   43,    0
   162,   520,20091110,   49,    0
   162,   520,20091111,   50,    0
   162,   520,20091112,   29,    0
   162,   520,20091113,  101,    0
   162,   520,20091114,  116,    0
   162,   520,20091115,   67,    0
   162,   520,20091116,   58,    0
   162,   520,20091117,   89,    0
   162,   520,20091118,   89,    0
   162,   520,20091119,   87,    0
   162,   520,20091120,   89,    0
   162,   520,20091121,   98,    0
   162,   520,20091122,   82,    0
   162,   520,20091123,   83,    0
   162,   520,20091124,   95,    0
   162,   520,20091125,   91,    0
   162,   520,20091126,   59,    0
   162,   520,20091127,   54,    0
   162,   520,20091128,   61,    0
   162,   520,20091129,   76,    0
   162,   520,20091130,   23,    0
   162,   520,20091201,   -8,    0
   162,   520,20091202,    1,    0
   162,   520,20091203,   55,    0
   162,   520,20091204,   30,    0
   162,   520,20091205,   43,    0
   162,   520,20091206,   76,    0
   162,   520,20091207,   58,    0
   162,   520,20091208,   23,    0
   162,   520,20091209,   33,    0
   162,   520,20091210,   87,    0
   162,   520,20091211,   29,    0
   162,   520,20091212,   22,    0
   162,   520,20091213,  -20,    0
   162,   520,20091214,  -49,    0
   162,   520,20091215,  -68,    0
   162,   520,20091216,  -74,    0
   162,   520,20091217,  -25,    0
   162,   520,20091218,  -61,    0
   162,   520,20091219, -115,    0
   162,   520,20091220,  -62,    0
   162,   520,20091221,  -53,    0
   162,   520,20091222,   -6,    0
   162,   520,20091223,  -23,    0
   162,   520,20091224,  -27,    0
   162,   520,20091225,    2,    0
   162,   520,20091226,   19,    0
   162,   520,20091227,   26,    0
   162,   520,20091228,  -25,    0
   162,   520,20091229,  -14,    0
   162,   520,20091230,   -3,    0
   162,   520,20091231,   -5,    0
   162,   520,20100101,  -63,    0
   162,   520,20100102,  -64,    0
   162,   520,20100103,  -65,    0
   162,   520,20100104,  -54,    0
   162,   520,20100105,  -30,    0
   162,   520,20100106,  -52,    0
   162,   520,20100107, -100,    0
   162,   520,20100108, -107,    0
   162,   520,20100109,  -49,    0
   162,   520,20100110,  -10,    0
   162,   520,20100111,   -9,    0
   162,   520,20100112,  -42,    0
   162,   520,20100113,  -50,    0
   162,   520,20100114,  -30,    0
   162,   520,20100115,    1,    0
   162,   520,20100116,   -1,    0
   162,   520,20100117,    8,    0
   162,   520,20100118,    2,    0
   162,   520,20100119,   19,    0
   162,   520,20100120,   16,    0
   162,   520,20100121,   19,    0
   162,   520,20100122,    2,    0
   162,   520,20100123,   -5,    0
   162,   520,20100124,   -7,    0
   162,   520,20100125,  -75,    0
   162,   520,20100126, -101,    0
   162,   520,20100127, -111,    0
   162,   520,20100128,    9,    0
   162,   520,20100129,   -3,    0
   162,   520,20100130,  -16,    0
   162,   520,20100131,   -5,    0
   162,   520,20100201,  -41,    0
   162,   520,20100202,   -6,    0
   162,   520,20100203,  -11,    0
   162,   520,20100204,   17,    0
   162,   520,20100205,   25,    0
   162,   520,20100206,   11,    0
   162,   520,20100207,    2,    0
   162,   520,20100208,  -45,    0
   162,   520,20100209,  -50,    0
   162,   520,20100210,  -55,    0
   162,   520,20100211,  -53,    0
   162,   520,20100212,  -65,    0
   162,   520,20100213,  -43,    0
   162,   520,20100214,  -46,    0
   162,   520,20100215,  -53,    0
   162,   520,20100216,  -32,    0
   162,   520,20100217,  -45,    0
   162,   520,20100218,   10,    0
   162,   520,20100219,   10,    0
   162,   520,20100220,  -32,    0
   162,   520,20100221,  -45,    0
   162,   520,20100222,   17,    0
   162,   520,20100223,    8,    0
   162,   520,20100224,   15,    0
   162,   520,20100225,   68,    0
   162,   520,20100226,   57,    0
   162,   520,20100227,   43,    0
   162,   520,20100228,   34,    0
   162,   520,20100301,   11,    0
   162,   520,20100302,  -18,    0
   162,   520,20100303,  -32,    0
   162,   520,20100304,  -13,    0
   162,   520,20100305,  -46,    0
   162,   520,20100306,  -25,    0
   162,   520,20100307,  -50,    0
   162,   520,20100308,  -51,    0
   162,   520,20100309,  -38,    0
   162,   520,20100310,  -27,    0
   162,   520,20100311,  -12,    0
   162,   520,20100312,   31,    0
   162,   520,20100313,   28,    0
   162,   520,20100314,   48,    0
   162,   520,20100315,   48,    0
   162,   520,20100316,   37,    0
   162,   520,20100317,   27,    0
   162,   520,20100318,   13,    0
   162,   520,20100319,  100,    0
   162,   520,20100320,  117,    0
   162,   520,20100321,   20,    0
   162,   520,20100322,    7,    0
   162,   520,20100323,   42,    0
   162,   520,20100324,   82,    0
   162,   520,20100325,  104,    0
   162,   520,20100326,   79,    0
   162,   520,20100327,   78,    0
   162,   520,20100328,   70,    0
   162,   520,20100329,   75,    0
   162,   520,20100330,   56,    0
   162,   520,20100331,   39,    0
   162,   520,20100401,   25,    0
   162,   520,20100402,   21,    0
   162,   520,20100403,   54,    0
   162,   520,20100404,   27,    0
   162,   520,20100405,   28,    0
   162,   520,20100406,   50,    0
   162,   520,20100407,   80,    0
   162,   520,20100408,   33,    0
   162,   520,20100409,   35,    0
   162,   520,20100410,   41,    0
   162,   520,20100411,   23,    0
   162,   520,20100412,   38,    0
   162,   520,20100413,   28,    0
   162,   520,20100414,   27,    0
   162,   520,20100415,   38,    0
   162,   520,20100416,   15,    0
   162,   520,20100417,   -9,    0
   162,   520,20100418,   -1,    0
   162,   520,20100419,   54,    0
   162,   520,20100420,   53,    0
   162,   520,20100421,   24,    0
   162,   520,20100422,    7,    0
   162,   520,20100423,  -20,    0
   162,   520,20100424,    8,    0
   162,   520,20100425,   43,    0
   162,   520,20100426,   93,    0
   162,   520,20100427,   50,    0
   162,   520,20100428,   57,    0
   162,   520,20100429,   93,    0
   162,   520,20100430,   98,    0
   162,   520,20100501,   63,    0
   162,   520,20100502,   55,    0
   162,   520,20100503,   54,    0
   162,   520,20100504,   40,    0
   162,   520,20100505,   11,    0
   162,   520,20100506,   39,    0
   162,   520,20100507,   58,    0
   162,   520,20100508,   73,    0
   162,   520,20100509,   50,    0
   162,   520,20100510,   20,    0
   162,   520,20100511,   44,    0
   162,   520,20100512,   45,    0
   162,   520,20100513,   39,    0
   162,   520,20100514,   18,    0
   162,   520,20100515,    5,    0
   162,   520,20100516,   82,    0
   162,   520,20100517,   58,    0
   162,   520,20100518,   34,    0
   162,   520,20100519,   51,    0
   162,   520,20100520,   34,    0
   162,   520,20100521,   96,    0
   162,   520,20100522,   85,    0
   162,   520,20100523,   82,    0
   162,   520,20100524,  102,    0
   162,   520,20100525,   81,    0
   162,   520,20100526,   66,    0
   162,   520,20100527,   67,    0
   162,   520,20100528,   40,    0
   162,   520,20100529,   44,    0
   162,   520,20100530,   94,    0
   162,   520,20100531,   98,    0
   162,   520,20100601,   58,    0
   162,   520,20100602,  104,    0
   162,   520,20100603,   94,    0
   162,   520,20100604,   93,    0
   162,   520,20100605,   93,    0
   162,   520,20100606,  124,    0
   162,   520,20100607,  115,    0
   162,   520,20100608,  115,    0
   162,   520,20100609,  153,    0
   162,   520,20100610,  159,    0
   162,   520,20100611,   97,    0
   162,   520,20100612,   81,    0
   162,   520,20100613,   90,    0
   162,   520,20100614,   97,    0
   162,   520,20100615,   93,    0
   162,   520,20100616,   83,    0
   162,   520,20100617,  102,    0
   162,   520,20100618,  108,    0
   162,   520,20100619,   95,    0
   162,   520,20100620,   98,    0
   162,   520,20100621,   67,    0
   162,   520,20100622,   43,    0
   162,   520,20100623,   75,    0
   162,   520,20100624,  104,    0
   162,   520,20100625,  122,    0
   162,   520,20100626,  106,    0
   162,   520,20100627,  123,    0
   162,   520,20100628,  127,    0
   162,   520,20100629,  111,    0
   162,   520,20100630,  142,    0
   162,   520,20100701,  142,    0
   162,   520,20100702,  205,    0
   162,   520,20100703,  160,    0
   162,   520,20100704,  145,    0
   162,   520,20100705,  137,    0
   162,   520,20100706,   90,    0
   162,   520,20100707,   80,    0
   162,   520,20100708,  132,    0
   162,   520,20100709,  146,    0
   162,   520,20100710,  165,    0
   162,   520,20100711,  184,    0
   162,   520,20100712,  169,    0
   162,   520,20100713,  144,    0
   162,   520,20100714,  173,    0
   162,   520,20100715,  163,    0
   162,   520,20100716,  150,    0
   162,   520,20100717,  118,    0
   162,   520,20100718,  102,    0
   162,   520,20100719,  118,    0
   162,   520,20100720,  137,    0
   162,   520,20100721,  187,    0
   162,   520,20100722,  125,    0
   162,   520,20100723,  105,    0
   162,   520,20100724,  126,    0
   162,   520,20100725,  121,    0
   162,   520,20100726,  125,    0
   162,   520,20100727,  119,    0
   162,   520,20100728,  144,    0
   162,   520,20100729,  138,    0
   162,   520,20100730,  135,    0
   162,   520,20100731,  141,    0
   162,   520,20100801,  128,    0
   162,   520,20100802,  106,    0
   162,   520,20100803,  107,    0
   162,   520,20100804,  139,    0
   162,   520,20100805,   91,    0
   162,   520,20100806,   76,    0
   162,   520,20100807,  144,    0
   162,   520,20100808,  123,    0
   162,   520,20100809,  123,    0
   162,   520,20100810,  116,    0
   162,   520,20100811,   96,    0
   162,   520,20100812,   82,    0
   162,   520,20100813,   95,    0
   162,   520,20100814,  101,    0
   162,   520,20100815,  153,    0
   162,   520,20100816,  166,    0
   162,   520,20100817,  151,    0
   162,   520,20100818,  144,    0
   162,   520,20100819,  132,    0
   162,   520,20100820,  143,    0
   162,   520,20100821,  175,    0
   162,   520,20100822,  174,    0
   162,   520,20100823,  168,    0
   162,   520,20100824,  135,    0
   162,   520,20100825,  136,    0
   162,   520,20100826,  135,    0
   162,   520,20100827,  101,    0
   162,   520,20100828,   86,    0
   162,   520,20100829,   97,    0
   162,   520,20100830,  101,    0
   162,   520,20100831,   67,    0
   162,   520,20100901,   59,    0
   162,   520,20100902,   62,    0
   162,   520,20100903,   76,    0
   162,   520,20100904,   70,    0
   162,   520,20100905,   72,    0
   162,   520,20100906,   90,    0
   162,   520,20100907,  108,    0
   162,   520,20100908,  123,    0
   162,   520,20100909,  112,    0
   162,   520,20100910,  112,    0
   162,   520,20100911,  149,    0
   162,   520,20100912,   95,    0
